year,fips,totalvotes,DEMOCRAT,REPUBLICAN,OTHER,lagDEM,lagREP,lagOTH,Bac,Ass,High,Low,Civilian_labor_force,Unemployed,unemprate
2000,1001,17208,4942,11993,273,NA,NA,NA,5872,9332,7413,4972,21861,890,0.04071176981839806
2000,1003,56480,13997,40872,1611,NA,NA,NA,17258,28428,28178,22146,69979,2609,0.0372826133554352
2000,1005,10395,5188,5096,111,NA,NA,NA,6679,6124,4025,2068,11449,637,0.05563804699100358
2000,1007,7101,2710,4273,118,NA,NA,NA,4984,4838,2756,962,8623,463,0.053693610112489853
2000,1009,17973,4977,12667,329,NA,NA,NA,9960,12136,8371,3235,25266,891,0.03526478271194491
2000,1011,4904,3395,1433,76,NA,NA,NA,2992,2667,1325,586,3997,341,0.08531398548911684
2000,1013,7803,3606,4127,70,NA,NA,NA,4439,4749,3146,1433,9221,725,0.07862487799587897
2000,1015,38909,15781,22306,822,NA,NA,NA,19318,23856,19576,11265,53244,2722,0.0511231312448351
2000,1017,11834,5616,6037,181,NA,NA,NA,8778,7863,5517,2339,17486,777,0.044435548438751
2000,1019,7823,3497,4154,172,NA,NA,NA,6138,5865,3186,1636,11378,516,0.04535067674459483
2000,1021,15092,4806,10066,220,NA,NA,NA,8757,9264,5307,2574,19601,849,0.04331411662670272
2000,1023,7374,3707,3600,67,NA,NA,NA,3704,3670,2182,1013,6226,411,0.06601349180854481
2000,1025,10752,4679,5988,85,NA,NA,NA,5165,6667,3733,2137,11677,863,0.0739059689988867
2000,1027,5883,2045,3719,119,NA,NA,NA,3322,3690,1992,763,6608,409,0.06189467312348668
2000,1029,5092,1664,3333,95,NA,NA,NA,3536,3417,1701,879,7002,287,0.040988289060268496
2000,1031,15434,5220,9938,276,NA,NA,NA,7755,7571,7985,5574,20037,1176,0.058691420871387935
2000,1033,21532,10543,10518,471,NA,NA,NA,9972,12665,9474,5273,26124,1467,0.05615525953146532
2000,1035,5551,2783,2699,69,NA,NA,NA,2984,3518,1877,851,5521,363,0.06574895852200688
2000,1037,4567,2104,2382,81,NA,NA,NA,2831,3164,1597,663,5329,291,0.05460686808031526
2000,1039,13613,4440,8961,212,NA,NA,NA,8115,8473,5975,3142,17436,1215,0.06968341362697866
2000,1041,4795,1934,2793,68,NA,NA,NA,3700,2689,1840,1039,6155,355,0.057676685621445976
2000,1043,29525,9758,19157,610,NA,NA,NA,15322,16584,13719,6162,38898,1624,0.041750218520232404
2000,1045,15806,4906,10593,307,NA,NA,NA,6976,9159,10857,4398,20923,1103,0.052717105577594035
2000,1047,18464,10967,7360,137,NA,NA,NA,8524,9646,6568,4004,17948,1461,0.08140182750167149
2000,1049,20285,7056,12827,402,NA,NA,NA,15469,14549,9194,3528,32516,1322,0.04065690736868004
2000,1051,23804,6652,16777,375,NA,NA,NA,9679,14576,11749,7173,31195,1251,0.04010258054175349
2000,1053,11660,4523,6975,162,NA,NA,NA,8030,8860,5927,2693,16199,851,0.05253410704364467
2000,1055,39348,17433,21087,828,NA,NA,NA,18115,22531,19811,9372,48496,2844,0.058644011877268226
2000,1057,7808,3064,4582,162,NA,NA,NA,4265,4404,2753,1157,8332,493,0.05916946711473836
2000,1059,11103,4793,6119,191,NA,NA,NA,7904,6363,4572,2021,14729,973,0.06606015343879422
2000,1061,9559,2769,6588,202,NA,NA,NA,6046,5626,4390,1526,12261,630,0.051382432101786155
2000,1063,4396,3504,850,42,NA,NA,NA,2182,2165,1205,652,3534,243,0.06876061120543293
2000,1065,7731,4652,2984,95,NA,NA,NA,3683,3803,2247,858,7023,427,0.060800227822867724
2000,1067,6932,2782,4054,96,NA,NA,NA,3654,3192,2576,1545,7684,382,0.04971369078604893
2000,1069,32057,9412,22150,495,NA,NA,NA,13771,17809,16274,10817,45464,2020,0.04443075840225233
2000,1071,17906,9066,8475,365,NA,NA,NA,12006,12707,7924,3798,28083,1471,0.052380443684791514
2000,1073,273763,129889,138491,5383,NA,NA,NA,82950,121233,123142,106833,331141,13273,0.04008262341419516
2000,1075,7249,2653,4470,126,NA,NA,NA,3759,4036,2125,838,7497,527,0.07029478458049887
2000,1077,32137,13875,17478,784,NA,NA,NA,13915,20105,13993,10881,43733,2202,0.05035099352891409
2000,1079,12185,6296,5671,218,NA,NA,NA,7872,9029,4270,1723,16682,839,0.05029372976861288
2000,1081,38264,14574,22433,1257,NA,NA,NA,11557,16576,16686,17351,58396,2354,0.04031098020412357
2000,1083,23634,8992,14204,438,NA,NA,NA,11081,14102,10924,7349,33039,1269,0.03840915281939526
2000,1085,6243,4557,1638,48,NA,NA,NA,2925,2731,1626,901,5087,355,0.06978572832710832
2000,1087,8831,7665,1091,75,NA,NA,NA,4188,3486,3664,2617,9139,533,0.05832147937411095
2000,1089,113318,48199,62151,2968,NA,NA,NA,26308,39591,52676,61814,149626,5358,0.035809284482643394
2000,1091,9608,4841,4690,77,NA,NA,NA,4020,5351,3223,1732,9072,478,0.05268959435626102
2000,1093,11756,4600,6910,246,NA,NA,NA,7962,7107,4823,1719,14302,963,0.06733324010627884
2000,1095,27989,10381,17084,524,NA,NA,NA,16845,16758,13719,7639,40809,1973,0.04834717831850817
2000,1097,139745,58640,78162,2943,NA,NA,NA,58223,79822,65452,46625,186171,9276,0.0498251607393203
2000,1099,8951,3741,5153,57,NA,NA,NA,4939,5285,3341,1813,10343,674,0.0651648457894228
2000,1101,80328,40371,38827,1130,NA,NA,NA,27905,34410,38733,40294,106415,4496,0.042249682845463515
2000,1103,42681,16060,25774,847,NA,NA,NA,17347,22252,20242,13490,56614,2409,0.04255131239622708
2000,1105,5787,4020,1732,35,NA,NA,NA,2625,2119,1533,701,4132,385,0.09317521781219748
2000,1107,8540,4143,4306,91,NA,NA,NA,4108,5110,2995,1323,8657,657,0.07589234145777983
2000,1109,10544,4357,6058,129,NA,NA,NA,5472,5312,3655,3264,14153,789,0.05574789797216138
2000,1111,7919,3094,4666,159,NA,NA,NA,5618,4723,2942,1479,10026,492,0.049072411729503294
2000,1113,14775,8396,6198,181,NA,NA,NA,10749,10594,7654,3110,22142,1033,0.04665341884201969
2000,1117,62128,13183,47651,1294,NA,NA,NA,12386,21671,25479,34649,82798,2286,0.02760936254498901
2000,1115,24090,6485,17117,488,NA,NA,NA,12353,14921,11036,4791,31555,1196,0.037902075740770085
2000,1119,6088,4415,1629,44,NA,NA,NA,3077,2719,1849,1086,5420,498,0.0918819188191882
2000,1121,25451,11264,13807,380,NA,NA,NA,16102,18270,12737,5951,35828,1874,0.05230545941721559
2000,1123,16253,6183,9805,265,NA,NA,NA,8489,9348,6524,4012,19486,964,0.049471415375141124
2000,1125,60114,24614,34003,1497,NA,NA,NA,20981,28115,26139,23804,82181,3263,0.03970504131125199
2000,1127,25641,11621,13486,534,NA,NA,NA,15713,16647,11183,4376,31714,1863,0.05874377246641862
2000,1129,7596,3386,4117,93,NA,NA,NA,3112,4904,2255,969,7781,538,0.0691427837038941
2000,1131,5126,3444,1661,21,NA,NA,NA,3228,2414,1528,809,3968,351,0.08845766129032258
2000,1133,9318,2692,6413,213,NA,NA,NA,6387,5855,3425,1411,11768,927,0.07877294357579878
2000,2013,7943,2661,3853,1429,NA,NA,NA,507,983,419,98,942,82,0.0870488322717622
2000,2016,4685,1969,1980,736,NA,NA,NA,913,1462,1407,469,2738,141,0.05149744338933528
2000,2020,6963,2259,3648,1056,NA,NA,NA,15522,38741,59428,46240,140750,7089,0.05036589698046181
2000,4001,19456,13025,5947,484,NA,NA,NA,13166,9008,9933,4110,19039,1719,0.09028835548085509
2000,4003,33241,13360,18180,1701,NA,NA,NA,15563,18670,27294,14247,48657,2191,0.045029492159401524
2000,4005,40883,20280,17562,3041,NA,NA,NA,10704,14279,21235,19758,62634,2745,0.04382603697672191
2000,4007,17736,7700,9158,878,NA,NA,NA,7654,10087,12539,4870,20341,1072,0.052701440440489654
2000,4009,9664,3355,6007,302,NA,NA,NA,4714,5811,6493,2284,12274,669,0.05450545869317256
2000,4011,2960,1216,1619,125,NA,NA,NA,912,1828,1832,635,3922,166,0.04232534421213666
2000,4012,4483,1769,2543,171,NA,NA,NA,4421,4880,3838,1250,7626,485,0.06359821662732756
2000,4013,901699,386683,479967,35049,NA,NA,NA,338591,446445,649040,500881,1598523,51948,0.03249749925399885
2000,4015,44141,17470,24386,2285,NA,NA,NA,24596,38127,35769,10855,68818,3066,0.04455229736406173
2000,4017,25147,11794,12386,967,NA,NA,NA,15627,15036,16891,6661,34281,2487,0.0725474752778507
2000,4019,287640,147688,124579,15373,NA,NA,NA,90483,127343,182266,146108,409884,15214,0.03711781869992486
2000,4021,41290,19650,20122,1518,NA,NA,NA,32513,36255,36157,14177,69640,3182,0.04569213095921884
2000,4023,8893,5233,3344,316,NA,NA,NA,8830,5124,5089,3402,14755,1216,0.08241274144357845
2000,4025,68228,24063,40144,4021,NA,NA,NA,18376,33877,42565,25405,75826,3053,0.04026323424682827
2000,4027,28652,12055,15708,889,NA,NA,NA,33397,25134,27580,11569,64393,10574,0.16421039553988787
2000,5001,6372,2877,3353,142,NA,NA,NA,3831,5527,2838,1692,10161,457,0.044975888199980316
2000,5003,8271,4253,3876,142,NA,NA,NA,4325,6798,3017,1582,10505,610,0.058067586863398385
2000,5005,16708,6516,9538,654,NA,NA,NA,6482,10832,7859,3688,16294,668,0.04099668589664907
2000,5007,53646,17277,34838,1531,NA,NA,NA,19465,32644,27117,20210,76911,2116,0.027512319434151163
2000,5009,13635,4493,8569,573,NA,NA,NA,5344,8075,6727,2924,16246,669,0.04117936722885633
2000,5011,3979,2122,1793,64,NA,NA,NA,2794,3082,1494,998,5103,326,0.06388398980991573
2000,5013,2185,1017,1128,40,NA,NA,NA,1221,1701,699,285,2558,139,0.05433932759968726
2000,5015,9590,3595,5556,439,NA,NA,NA,4857,5855,4115,2380,13038,505,0.03873293449915631
2000,5017,4452,2820,1564,68,NA,NA,NA,3242,3196,1566,1058,5434,393,0.07232241442767759
2000,5019,8626,4661,3776,189,NA,NA,NA,3396,4447,3170,2722,11228,475,0.04230495190594941
2000,5021,5900,3527,2254,119,NA,NA,NA,4796,4603,1876,900,8075,430,0.05325077399380805
2000,5023,10207,4120,5730,357,NA,NA,NA,4362,6290,4245,2402,10736,478,0.0445230998509687
2000,5025,3181,1414,1678,89,NA,NA,NA,1524,2454,1116,565,3903,191,0.04893671534716885
2000,5027,9307,4003,5018,286,NA,NA,NA,4161,5742,3442,2694,11279,571,0.05062505541271389
2000,5029,7234,3496,3545,193,NA,NA,NA,3617,5579,2729,1555,9349,563,0.0602203444218633
2000,5031,25157,12376,12158,623,NA,NA,NA,11515,16615,11971,10624,42796,1677,0.03918590522478736
2000,5033,17625,6288,10804,533,NA,NA,NA,9628,12153,8708,3276,24785,875,0.03530361105507363
2000,5035,13234,7224,5857,153,NA,NA,NA,9326,10024,7038,3863,21967,896,0.04078845541038831
2000,5037,6215,3096,3033,86,NA,NA,NA,3930,4738,2519,1225,8685,402,0.046286701208981
2000,5039,3325,1710,1571,44,NA,NA,NA,1986,2464,963,576,3864,211,0.05460662525879917
2000,5041,4495,2776,1603,116,NA,NA,NA,3351,3443,1720,1060,6318,508,0.08040519151630263
2000,5043,5922,3060,2756,106,NA,NA,NA,3113,3966,2480,1994,8745,512,0.05854774156660949
2000,5045,29216,11950,16055,1211,NA,NA,NA,8468,15914,13647,12820,45490,1628,0.03578808529347109
2000,5047,6140,2674,3277,189,NA,NA,NA,3369,4121,2879,1285,8076,269,0.033308568598316
2000,5049,4108,1976,2036,96,NA,NA,NA,2295,3216,1868,864,4971,191,0.038422852544759606
2000,5051,35935,15840,19098,997,NA,NA,NA,13609,20538,17284,11263,38473,1623,0.04218542874223481
2000,5053,6013,2535,3285,193,NA,NA,NA,2470,4576,2583,1195,8098,317,0.03914546801679427
2000,5055,12484,6319,5831,334,NA,NA,NA,6848,9940,5052,2670,18144,860,0.04739858906525573
2000,5057,7289,3937,3257,95,NA,NA,NA,4584,5699,2955,1631,11081,501,0.0452125259453118
2000,5059,10981,5527,5042,412,NA,NA,NA,5419,8036,4538,2267,14296,597,0.04175993284834919
2000,5061,4459,2063,2326,70,NA,NA,NA,2713,3510,1970,1078,6636,279,0.042043399638336344
2000,5063,11594,5146,6145,303,NA,NA,NA,5562,9021,5004,3118,16720,798,0.04772727272727273
2000,5065,5032,2587,2301,144,NA,NA,NA,2540,3477,2395,1112,5225,241,0.046124401913875596
2000,5067,6072,3651,2280,141,NA,NA,NA,4144,4679,2123,1258,7703,573,0.07438660262235493
2000,5069,27201,17716,8765,720,NA,NA,NA,13377,18500,12922,8333,35952,2054,0.05713173119715176
2000,5071,7161,3270,3657,234,NA,NA,NA,4824,5463,2657,1957,10203,422,0.04136038420072528
2000,5073,3383,1806,1538,39,NA,NA,NA,1976,2048,1125,543,3455,202,0.05846599131693198
2000,5075,6040,3255,2626,159,NA,NA,NA,4345,4342,2133,1004,7870,413,0.052477763659466325
2000,5077,4121,2727,1351,43,NA,NA,NA,3469,2346,1532,577,3897,287,0.07364639466256094
2000,5079,3546,1957,1526,63,NA,NA,NA,3337,3600,1867,729,5040,305,0.060515873015873016
2000,5081,5263,2883,2283,97,NA,NA,NA,2392,3438,2286,893,6395,290,0.04534792806880375
2000,5083,8096,3283,4487,326,NA,NA,NA,4532,5763,3301,1408,9872,400,0.04051863857374392
2000,5085,17943,6851,10606,486,NA,NA,NA,7483,11944,9167,4874,26444,866,0.03274844955377401
2000,5087,5628,2055,3387,186,NA,NA,NA,3001,3624,1764,938,6925,213,0.03075812274368231
2000,5089,6015,2233,3402,380,NA,NA,NA,2783,4440,3160,1210,6657,252,0.03785488958990536
2000,5091,13745,6278,7276,191,NA,NA,NA,6627,9225,6710,3228,18216,803,0.044082125603864736
2000,5093,12586,7107,5199,280,NA,NA,NA,11148,10151,6742,3571,22678,1735,0.07650586471470147
2000,5095,3293,1910,1329,54,NA,NA,NA,2391,2520,1134,557,4076,205,0.05029440628066732
2000,5097,3739,1438,2128,173,NA,NA,NA,1950,2537,1406,571,4079,165,0.040451090953665114
2000,5099,3738,1867,1796,75,NA,NA,NA,2033,2580,1258,704,4610,216,0.04685466377440347
2000,5101,3927,1205,2529,193,NA,NA,NA,1733,2199,1195,687,3761,160,0.0425418771603297
2000,5103,10395,5464,4739,192,NA,NA,NA,5032,6622,4906,2415,12402,720,0.05805515239477504
2000,5105,4007,1648,2114,245,NA,NA,NA,1796,2843,1460,760,4811,235,0.04884639368114737
2000,5107,9313,6018,3154,141,NA,NA,NA,5831,4080,3603,1906,9706,591,0.06089017102822996
2000,5109,3971,1604,2275,92,NA,NA,NA,2385,2997,1501,770,5439,223,0.04100018385732671
2000,5111,7235,4102,2988,145,NA,NA,NA,6335,6580,2706,1053,11451,537,0.04689546764474718
2000,5113,7193,2315,4600,278,NA,NA,NA,3706,4887,3434,1478,8992,363,0.04036921708185053
2000,5115,18422,6669,11244,509,NA,NA,NA,7734,11501,8549,6513,26805,1122,0.041857862339115835
2000,5117,3507,1563,1862,82,NA,NA,NA,2080,2543,1335,592,4406,190,0.04312301407172038
2000,5119,127151,68320,55866,2965,NA,NA,NA,36873,63911,68813,66324,184451,6804,0.03688784555247735
2000,5121,5877,3019,2673,185,NA,NA,NA,3755,4684,2474,1294,8293,431,0.05197154226456047
2000,5125,32391,12700,18617,1074,NA,NA,NA,9858,21027,15781,9130,42748,1380,0.0322822120333115
2000,5127,3981,1444,2399,138,NA,NA,NA,2473,2654,1413,601,4937,170,0.03443386672068058
2000,5129,4058,1229,2610,219,NA,NA,NA,1852,2353,1101,486,3309,161,0.048655182834693264
2000,5131,40159,15555,23483,1121,NA,NA,NA,17475,23262,21481,12383,56523,1877,0.03320772075084479
2000,5133,4293,2095,2111,87,NA,NA,NA,3479,3324,2118,907,7244,272,0.03754831584759801
2000,5135,7126,3236,3698,192,NA,NA,NA,3328,4713,2992,1261,6565,338,0.05148514851485148
2000,5123,8496,4986,3414,96,NA,NA,NA,6334,5953,4140,1746,10919,749,0.06859602527704002
2000,5137,4860,2043,2623,194,NA,NA,NA,2595,3124,1608,792,4666,202,0.043291898842691814
2000,5139,15609,6261,8647,701,NA,NA,NA,7643,10648,7228,4467,20204,942,0.046624430805781034
2000,5141,6984,3202,3485,297,NA,NA,NA,3291,4270,2708,1333,6629,349,0.05264745813848243
2000,5143,51459,21425,28231,1803,NA,NA,NA,19262,28678,23004,23075,82281,2404,0.029216951665633623
2000,5145,22150,8342,13170,638,NA,NA,NA,11491,15113,9188,6574,30997,1456,0.04697228764073943
2000,5147,2651,1699,898,54,NA,NA,NA,2250,2100,906,460,3777,232,0.06142441090812814
2000,5149,6479,3062,3223,194,NA,NA,NA,4903,4874,2392,1490,9939,392,0.03944058758426401
2000,6001,494336,342889,119279,32168,NA,NA,NA,168281,181668,270813,332954,768654,27390,0.03563371816187778
2000,6003,586,265,281,40,NA,NA,NA,93,207,272,225,555,35,0.06306306306306306
2000,6005,15464,5906,8766,792,NA,NA,NA,4096,7721,9479,4253,15260,783,0.05131061598951507
2000,6007,83721,31338,45584,6799,NA,NA,NA,22477,30853,45732,27674,93071,5709,0.06134026710790687
2000,6009,18876,7093,10599,1184,NA,NA,NA,4176,8346,11683,4996,18133,999,0.05509292450228864
2000,6011,5590,1745,3629,216,NA,NA,NA,3927,2635,3188,1162,9253,1059,0.11444936777261429
2000,6013,381478,224338,141373,15767,NA,NA,NA,81867,123956,200770,219048,500681,17528,0.0350083186699715
2000,6015,8294,3117,4526,651,NA,NA,NA,5235,5070,6126,2028,10228,750,0.07332811888932343
2000,6017,72136,26220,42045,3871,NA,NA,NA,11480,23316,42371,27867,82122,3359,0.0409025596064392
2000,6019,220835,95059,117342,8434,NA,NA,NA,147937,96097,131579,79927,387784,39902,0.10289748932395354
2000,6021,8711,2498,5795,418,NA,NA,NA,5077,4314,4985,1723,11277,942,0.08353285448257515
2000,6023,55972,24851,23219,7902,NA,NA,NA,12298,20960,29488,18755,60073,3439,0.05724701613037471
2000,6025,28937,15489,12524,924,NA,NA,NA,34258,18378,22355,8641,55945,9654,0.17256233801054607
2000,6027,7815,2652,4713,450,NA,NA,NA,2220,3934,4259,2153,8847,407,0.046004295241324746
2000,6029,182308,66003,110663,5642,NA,NA,NA,120981,97344,113473,51869,293341,23938,0.08160468533208791
2000,6031,28335,11041,16377,917,NA,NA,NA,24033,22291,22777,7994,49156,4857,0.09880787696313777
2000,6033,20919,10717,8699,1503,NA,NA,NA,9256,12132,14415,4914,23058,1656,0.07181889149102264
2000,6035,10586,2982,7080,524,NA,NA,NA,4673,7091,8743,2456,11343,801,0.07061623909018779
2000,6037,2695154,1710505,871930,112719,NA,NA,NA,1770524,1108314,1541721,1462389,4665167,251954,0.054007498552570574
2000,6039,33395,11650,20283,1462,NA,NA,NA,25901,18923,21024,8982,54852,4716,0.08597681032596806
2000,6041,123155,79135,34872,9148,NA,NA,NA,16080,22857,50509,94248,141747,3989,0.028141689065729787
2000,6043,8074,2816,4727,531,NA,NA,NA,1821,3206,4707,2462,7971,486,0.060971019947308996
2000,6045,34410,16634,12272,5504,NA,NA,NA,10906,14812,19663,11505,43545,2395,0.05500057411872775
2000,6047,50418,22726,26102,1590,NA,NA,NA,42247,27901,33681,12896,90193,8566,0.0949741110729214
2000,6049,4107,945,2969,193,NA,NA,NA,1483,1900,2282,799,3749,278,0.07415310749533209
2000,6051,4371,1788,2296,287,NA,NA,NA,1046,1792,3327,2509,7392,339,0.04586038961038961
2000,6053,117534,67618,43761,6155,NA,NA,NA,77061,45354,66774,54939,203030,14798,0.07288578042653795
2000,6055,51724,28097,20633,2994,NA,NA,NA,16455,17223,28110,22150,66592,2367,0.035544810187409896
2000,6057,47479,17670,25998,3811,NA,NA,NA,6309,15517,26319,17003,45437,1862,0.040979818209828996
2000,6059,970905,391819,541299,37787,NA,NA,NA,372419,317332,564962,558743,1480373,51398,0.03471962809373043
2000,6061,117799,42449,69835,5515,NA,NA,NA,15835,35327,64506,50226,132043,4694,0.035549025696174734
2000,6063,10401,3458,6343,600,NA,NA,NA,1770,4102,6325,2589,9753,687,0.0704398646570286
2000,6065,451127,202576,231955,16596,NA,NA,NA,234473,230867,315008,155676,680221,36071,0.05302835402023754
2000,6067,431550,212792,195619,23139,NA,NA,NA,129270,176525,275052,191641,608389,26064,0.04284101126088736
2000,6069,16831,9131,7015,685,NA,NA,NA,7876,7278,10876,5371,27430,1628,0.05935107546481954
2000,6071,454893,214749,221757,18387,NA,NA,NA,253594,246155,326943,156581,738895,34973,0.047331488235811583
2000,6073,958634,437666,475736,45232,NA,NA,NA,308849,352040,588927,523511,1375223,53104,0.0386148282860307
2000,6075,319786,241578,51496,26712,NA,NA,NA,112065,82618,133130,267992,472525,15892,0.033632082958573624
2000,6077,167239,79776,81773,5690,NA,NA,NA,95953,84162,104989,48468,258695,17793,0.06877983726009393
2000,6079,108886,44526,56859,7501,NA,NA,NA,22964,34728,58997,42507,122394,4874,0.039822213507198063
2000,6081,259399,166757,80296,12346,NA,NA,NA,72164,85569,141275,191277,397997,11270,0.028316796357761492
2000,6083,154974,73411,71493,10070,NA,NA,NA,51220,46941,75972,72596,202270,8724,0.04313046917486528
2000,6085,548129,332490,188750,26889,NA,NA,NA,184800,176926,300793,450539,940298,28799,0.030627524465648124
2000,6087,108350,66618,29627,12105,NA,NA,NA,27684,27327,53588,56400,148261,7491,0.05052576200079589
2000,6089,66544,20127,43278,3139,NA,NA,NA,17952,29658,41854,17808,74781,4484,0.05996175499124109
2000,6091,1847,540,1172,135,NA,NA,NA,375,730,999,436,1800,104,0.057777777777777775
2000,6093,19819,6323,12198,1298,NA,NA,NA,4978,8648,11611,5445,19128,1425,0.07449811794228356
2000,6095,131735,75116,51604,5015,NA,NA,NA,40028,60367,93378,52715,194085,8886,0.04578406368343767
2000,6097,197006,117295,63529,16182,NA,NA,NA,46237,62559,110275,87493,253136,8402,0.03319164401744517
2000,6099,128267,56448,67188,4631,NA,NA,NA,78427,68945,80027,37179,207563,15967,0.0769260417319079
2000,6101,26564,8416,17350,798,NA,NA,NA,13260,11569,16740,7502,37817,3513,0.09289472988338578
2000,6103,20854,6507,13270,1077,NA,NA,NA,8826,11167,12175,4093,23593,1521,0.06446827448819566
2000,6105,5797,1932,3340,525,NA,NA,NA,1790,2791,3388,1464,5104,495,0.09698275862068965
2000,6107,89818,33006,54070,2742,NA,NA,NA,78512,47004,55812,23560,171627,17641,0.10278685754572416
2000,6109,23727,9359,13172,1196,NA,NA,NA,6129,11579,14985,6284,22872,1332,0.05823714585519412
2000,6111,282692,133258,136173,13261,NA,NA,NA,93872,92936,157812,127136,392421,17537,0.04468924955596158
2000,6113,61436,33747,23057,4632,NA,NA,NA,19299,18901,24647,32576,86130,4289,0.049796818762336006
2000,6115,16127,5546,9838,743,NA,NA,NA,9924,9589,12068,3637,24268,1907,0.07858084720619746
