id	parliament	year	candidate_name	edate	birth_year	country_birth	occupation	riding_id	riding	province	votes	percent_votes	party_raw	party_minor_group	party_major_group	gov_party_raw	gov_minor_group	gov_major_group	num_candidates	type_elxn	elected	incumbent	gender	lgbtq2_out	indigenousorigins	lawyer	censuscategory	acclaimed	switcher	multiple_candidacy
26524	1	1867	"REDFORD, J."	"1867-08-07"	1821		"lumberman"		"PERTH NORTH"	"Ontario"	1515	53.68533	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	3	1	1	0	0		0	0	9	0	0	0
27242	1	1867	"ROSS, Walter"	"1867-08-07"	1817		"general merchant"		"PRINCE EDWARD"	"Ontario"	1779	65.38037	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
8364	1	1867	"GRAY, Hon. John H."	"1867-08-07"	1814		"lawyer"		"CITY AND COUNTY OF ST. JOHN"	"New Brunswick"		100.0	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
24784	1	1867	"O'CONNOR, Hon. John"	"1867-08-07"	1824		"lawyer"		"ESSEX"	"Ontario"	1439	50.12191	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
8715	1	1867	"HAGAR, Albert"	"1867-08-07"	1827		"merchant"		"PRESCOTT"	"Ontario"	1205	90.26217	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
29870	1	1867	"TREMBLAY, Pierre-Alexis"	"1867-08-07"	1827		"editor"		"CHICOUTIMI--SAGUENAY"	"Quebec"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	5	1	0	0
3070	1	1867	"CAMERON, Hon. John Hillyard"	"1867-08-07"	1817		"lawyer"		"PEEL"	"Ontario"	1138	51.40018	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
4106	1	1867	"COFFIN, Thomas"	"1867-08-07"	1817		"merchant"		"SHELBURNE"	"Nova Scotia"		100.0	"Anti-Confederate"	"Third_Party"	"Third_Party"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	6	1	1	0
27218	1	1867	"ROSS, John Sylvester"	"1867-08-07"	1821		"mill owner"		"DUNDAS"	"Ontario"		100.0	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	1	1	0	0
30561	1	1867	"WALSH, Aquila"	"1867-08-07"	1823		"civil engineer"		"NORFOLK NORTH"	"Ontario"	1026	50.892857	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	2	0	0	0
3281	1	1867	"CARMICHAEL, J.W."	"1867-08-07"	1819		"shipowner"		"PICTOU"	"Nova Scotia"	2011	54.885372	"Anti-Confederate"	"Third_Party"	"Third_Party"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	1	0	1	0
24164	1	1867	"MORRISON, Angus"	"1867-08-07"	1822		"lawyer"		"NIAGARA"	"Ontario"	300	54.545456	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
8643	1	1867	"GUINDON,"	"1867-08-07"					"SOULANGES"	"Quebec"	470	39.199333	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
23793	1	1867	"MILLS, David"	"1867-08-07"	1831		"lawyer"		"BOTHWELL"	"Ontario"	1333	52.131405	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
23511	1	1867	"MEHAN,"	"1867-08-07"					"DIGBY"	"Nova Scotia"	362	21.926105	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
1870	1	1867	"BODWELL, Ebenezer Vining"	"1867-08-07"	1827		"general merchant"		"OXFORD SOUTH"	"Ontario"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	6	1	0	0
22065	1	1867	"MAGILL, Charles"	"1867-08-07"	1816		"dry goods merchant"		"HAMILTON"	"Ontario"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	6	1	0	0
8554	1	1867	"GROVER, Peregrine Maitland"	"1867-08-07"	1818		"farmer"		"PETERBOROUGH EAST"	"Ontario"	956	59.75	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	8	0	0	0
29901	1	1867	"TRIGANNE, P.O."	"1867-08-07"					"M�����GANTIC"	"Quebec"	733	100.0	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
25618	1	1867	"PERRAULT,"	"1867-08-07"					"RICHELIEU"	"Quebec"	625	33.7473	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
23979	1	1867	"MONTGOMERY,"	"1867-08-07"					"LEEDS NORTH AND GRENVILLE NORTH"	"Ontario"	857	48.14607	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
4943	1	1867	"DAOUST, Jean-Baptiste"	"1867-08-07"	1817		"farmer"		"TWO MOUNTAINS"	"Quebec"		100.0	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	8	1	0	0
29672	1	1867	"TIBBETTS, James"	"1867-08-07"					"VICTORIA"	"New Brunswick"	0	0.0	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	4	1	0	0	0		0			0	0	0
28235	1	1867	"SIMPSON, Wemyss Mackenzie"	"1867-08-07"	1823		"trader"		"ALGOMA"	"Ontario"	250	47.25898	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	3	1	1	0	0		0	0	6	0	0	0
2104	1	1867	"BOUCHER DE NIVERVILLE, Charles"	"1867-08-07"	1825		"lawyer"		"THREE RIVERS"	"Quebec"	277	65.95238	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
6612	1	1867	"FARRIS, John"	"1867-08-07"	1811		"lumber merchant"		"QUEEN'S"	"New Brunswick"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	9	1	0	0
31269	1	1867	"WOOD, Edmund Burke"	"1867-08-07"	1820		"lawyer"		"BRANT SOUTH"	"Ontario"	1257	53.55773	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
22766	1	1867	"MCCARTHY, Thomas"	"1867-08-07"	1832		"businessman"		"RICHELIEU"	"Quebec"	777	41.954643	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	3	1	1	0	0		0	0	1	0	0	0
20245	1	1867	"LAFRAMBOISE, Hon. Maurice"	"1867-08-07"					"BAGOT"	"Quebec"	889	43.47188	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
20535	1	1867	"LANOUETTE,"	"1867-08-07"					"HOCHELAGA"	"Quebec"	1289	49.55786	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
24927	1	1867	"OLIVER, Thomas"	"1867-08-07"	1821		"teacher"		"OXFORD NORTH"	"Ontario"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	4	1	0	0
7698	1	1867	"G�����LINAS,"	"1867-08-07"					"RICHELIEU"	"Quebec"	450	24.298056	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
31125	1	1867	"WILSON, Crowell"	"1867-08-07"	1815		"farmer"		"MIDDLESEX EAST"	"Ontario"	1896	51.91676	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	8	0	0	0
23157	1	1867	"MCKENZIE,"	"1867-08-07"			"lawyer"		"NORTHUMBERLAND EAST"	"Ontario"	827	33.976994	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0	1	4	0	0	0
23287	1	1867	"MCLELAN, Archibald Woodbury"	"1867-08-07"	1824		"lumber merchant"		"COLCHESTER"	"Nova Scotia"	1649	56.126617	"Anti-Confederate"	"Third_Party"	"Third_Party"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	9	0	1	0
27227	1	1867	"ROSS, John Jones"	"1867-08-07"	1831		"physician"		"CHAMPLAIN"	"Quebec"	1449	82.611176	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	3	0	0	0
27176	1	1867	"ROSE, Hon. John"	"1867-08-07"	1820		"lawyer"		"HUNTINGDON"	"Quebec"	1280	73.22655	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
2896	1	1867	"BURTON, Francis H."	"1867-08-07"	1817		"flour miller"		"DURHAM EAST"	"Ontario"	1134	71.54574	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	7	0	0	0
3694	1	1867	"CHAUVEAU, Hon. Pierre J.O."	"1867-08-07"	1820		"lawyer"		"QUEBEC COUNTY"	"Quebec"		100.0	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
3392	1	1867	"CARTIER, Hon. George �����tienne"	"1867-08-07"	1814		"lawyer"		"MONTREAL EAST"	"Quebec"	2431	53.830822	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
28154	1	1867	"SILLS,"	"1867-08-07"					"HURON SOUTH"	"Ontario"	1	0.03248863	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
26849	1	1867	"RITCHIE,"	"1867-08-07"					"HURON SOUTH"	"Ontario"	1453	47.20598	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
22910	1	1867	"MCDONALD, Hugh"	"1867-08-07"	1827		"lawyer"		"ANTIGONISH"	"Nova Scotia"	1238	76.04423	"Anti-Confederate"	"Third_Party"	"Third_Party"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	1	0
23194	1	1867	"MCKINNON,"	"1867-08-07"					"HALDIMAND"	"Ontario"	1022	42.353916	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
22496	1	1867	"MARTINEAU,"	"1867-08-07"					"CHAMPLAIN"	"Quebec"	305	17.388826	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
7187	1	1867	"FRASER,"	"1867-08-07"			"physician"		"MONCK"	"Ontario"	871	43.61542	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0	0	3	0	0	0
15028	1	1867	"KEELER, Joseph"	"1867-08-07"	1824		"grain and lumber dealer"		"NORTHUMBERLAND EAST"	"Ontario"	1607	66.02301	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	3	1	1	0	0		0	0	8	0	0	0
3038	1	1867	"CAMERON,"	"1867-08-07"					"VICTORIA NORTH"	"Ontario"	403	36.972477	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
24005	1	1867	"MOORE,"	"1867-08-07"			"registrar"		"MISSISQUOI"	"Quebec"	497	29.46058	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0	0	1	0	0	0
33865	1	1867	"CAMERON, Hon. Malcolm"	"1867-08-07"			"lumber merchant"		"ONTARIO NORTH"	"Ontario"	1362	45.551838	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0	0	9	0	0	0
23061	1	1867	"MCINERNAY,"	"1867-08-07"					"KENT"	"New Brunswick"	485	22.855797	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	4	1	0	0	0		0			0	0	0
2616	1	1867	"BROWN, G.S."	"1867-08-07"					"YARMOUTH"	"Nova Scotia"	666	35.21946	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
1777	1	1867	"BLAKE, Hon. Edward"	"1867-08-07"	1833		"lawyer"		"DURHAM WEST"	"Ontario"	1337	58.95062	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
21810	1	1867	"MACFARLANE, Robert"	"1867-08-07"	1835		"lawyer"		"PERTH SOUTH"	"Ontario"	1490	51.682274	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
4615	1	1867	"CRAWFORD, J."	"1867-08-07"	1816		"contractor"		"BROCKVILLE"	"Ontario"	690	56.977703	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
21788	1	1867	"MACDOUGALL, Hon. William, C.B."	"1867-08-07"	1822		"lawyer"		"LANARK NORTH"	"Ontario"		100.0	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
21875	1	1867	"MACKENZIE, Hon. Alexander"	"1867-08-07"	1822		"contractor"		"LAMBTON"	"Ontario"	1999	60.39275	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
7730	1	1867	"GENEST,"	"1867-08-07"					"THREE RIVERS"	"Quebec"	143	34.04762	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
7397	1	1867	"GAGNON,"	"1867-08-07"					"CHARLEVOIX"	"Quebec"	911	47.696335	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
9008	1	1867	"HARRISON, Robert Alexander"	"1867-08-07"	1833		"lawyer"		"WEST TORONTO"	"Ontario"	1477	58.49505	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
13003	1	1867	"JOLY, Henry Gustave"	"1867-08-07"	1829		"lawyer"		"LOTBINI�����RE"	"Quebec"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
26719	1	1867	"RICHARDS,"	"1867-08-07"			"lawyer"		"LEEDS SOUTH"	"Ontario"	1364	49.474068	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0	1	4	0	0	0
29969	1	1867	"TUPPER, Hon. Charles"	"1867-08-07"	1821		"physician"		"CUMBERLAND"	"Nova Scotia"	1368	51.83782	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	3	0	0	0
26485	1	1867	"RAY, William H."	"1867-08-07"	1825		"farmer"		"ANNAPOLIS"	"Nova Scotia"	1171	53.543667	"Anti-Confederate"	"Third_Party"	"Third_Party"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	8	0	1	0
6086	1	1867	"DUNKIN, Christopher"	"1867-08-07"	1812		"lawyer"		"BROME"	"Quebec"		100.0	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
29004	1	1867	"STONE,"	"1867-08-07"					"WELLINGTON SOUTH"	"Ontario"	652	40.371517	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
3268	1	1867	"CARLING, Hon. John"	"1867-08-07"	1828		"brewer"		"LONDON"	"Ontario"	1114	80.72464	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
22889	1	1867	"MCDONALD, Angus Peter"	"1867-08-07"	1813		"contractor"		"MIDDLESEX WEST"	"Ontario"	1063	50.45088	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
7722	1	1867	"GENDRON, Pierre-Samuel"	"1867-08-07"	1828		"notary"		"BAGOT"	"Quebec"	1156	56.52812	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
5865	1	1867	"DREW, George Alexander"	"1867-08-07"	1826		"lawyer"		"WELLINGTON NORTH"	"Ontario"	1493	54.01592	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
1032	1	1867	"BEATTY,"	"1867-08-07"					"ALGOMA"	"Ontario"	241	45.557655	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
23002	1	1867	"MCGEE, Hon. Thomas D'Arcy"	"1867-08-07"	1825		"journalist"		"MONTREAL WEST"	"Quebec"	2675	51.911507	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	5	0	0	0
24706	1	1867	"NORMANDEAU,"	"1867-08-07"					"LAPRAIRIE"	"Quebec"	293	28.092043	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
22911	1	1867	"MCDONALD, Hon. James"	"1867-08-07"			"lawyer"		"PICTOU"	"Nova Scotia"	1653	45.114628	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0	1	4	0	0	0
28860	1	1867	"STEVENS, Henry J."	"1867-08-07"					"ALBERT"	"New Brunswick"	714	47.85523	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
2617	1	1867	"BROWN, Hon. Geo."	"1867-08-07"					"ONTARIO SOUTH"	"Ontario"	1223	48.62823	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
25845	1	1867	"PINSONNEAULT, Alfred"	"1867-08-07"	1829		"farmer"		"LAPRAIRIE"	"Quebec"	750	71.90796	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	8	0	0	0
28475	1	1867	"SMITH, Sir Henry"	"1867-08-07"					"ADDINGTON"	"Ontario"	2	0.09460738	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	7	1	0	0	0		0			0	0	0
29705	1	1867	"TOBIN, John"	"1867-08-07"					"HALIFAX"	"Nova Scotia"	2158	23.818985	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	4	1	0	0	0		0			0	0	0
8300	1	1867	"GRANGE,"	"1867-08-07"					"LENNOX"	"Ontario"	1122	46.945606	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
2873	1	1867	"BURPEE, Charles"	"1867-08-07"	1817		"farmer"		"SUNBURY"	"New Brunswick"	664	60.97337	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	8	0	0	0
8053	1	1867	"GODIN, F.B."	"1867-08-07"	1828		"lawyer"		"JOLIETTE"	"Quebec"	918	51.573032	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
27491	1	1867	"RYMAL, Joseph"	"1867-08-07"	1821		"farmer"		"WENTWORTH SOUTH"	"Ontario"	1015	50.67399	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	8	0	0	0
4884	1	1867	"DALGLEISH,"	"1867-08-07"					"GREY SOUTH"	"Ontario"	1547	49.790794	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
9894	1	1867	"HUNTINGTON, Hon. Lucius Seth"	"1867-08-07"	1827		"lawyer"		"SHEFFORD"	"Quebec"	1317	57.062393	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
17040	1	1867	"KILLAM, Hon. Thomas"	"1867-08-07"	1802		"shipowner"		"YARMOUTH"	"Nova Scotia"	1225	64.78054	"Anti-Confederate"	"Third_Party"	"Third_Party"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	1	0	0	0
31466	1	1867	"YOUNG, James"	"1867-08-07"	1835		"journalist"		"WATERLOO SOUTH"	"Ontario"	1324	58.01928	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	5	0	0	0
13024	1	1867	"JONES, F."	"1867-08-07"	1815		"civil engineer"		"LEEDS NORTH AND GRENVILLE NORTH"	"Ontario"	923	51.85393	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	2	0	0	0
5325	1	1867	"DERY,"	"1867-08-07"					"PORTNEUF"	"Quebec"	718	41.122566	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
1211	1	1867	"BEIQUE,"	"1867-08-07"					"RICHMOND--WOLFE"	"Quebec"	903	44.264706	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
30427	1	1867	"WADE,"	"1867-08-07"					"DIGBY"	"Nova Scotia"	497	30.102968	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
26500	1	1867	"RAYMOND, R."	"1867-08-07"					"ST. HYACINTHE"	"Quebec"	929	45.628685	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
4617	1	1867	"CRAWFORD, John"	"1867-08-07"	1817		"lawyer"		"LEEDS SOUTH"	"Ontario"	1393	50.525932	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	1	4	0	0	0
23512	1	1867	"MEHAN, John"	"1867-08-07"					"GLOUCESTER"	"New Brunswick"	671	38.74134	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
9902	1	1867	"HURDON, Francis"	"1867-08-07"	1834		"grain merchant"		"BRUCE SOUTH"	"Ontario"	1777	52.172638	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	3	1	1	0	0		0	0	7	0	0	0
1374	1	1867	"BENSON, Hon. James Rea"	"1867-08-07"	1807		"miller"		"LINCOLN"	"Ontario"		100.0	"Liberal-Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	0	9	1	0	0
30472	1	1867	"WALKER,"	"1867-08-07"					"NORFOLK SOUTH"	"Ontario"	969	47.994057	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
6081	1	1867	"DUNCOMBE,"	"1867-08-07"			"physician"		"NORFOLK NORTH"	"Ontario"	990	49.107143	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0	0	3	0	0	0
35437	1	1867	"MCMONIES, James"	"1867-08-07"	1800		"merchant, sawmiller"		"WENTWORTH NORTH"	"Ontario"	1154	51.357365	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	2	1	1	0	0		0	0	6	0	0	0
29788	1	1867	"TRACHEMONTAGNE,"	"1867-08-07"					"BERTHIER"	"Quebec"	1095	49.191376	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
2903	1	1867	"BURWELL,"	"1867-08-07"					"ELGIN EAST"	"Ontario"	1382	48.086292	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
28178	1	1867	"SIMARD, Georges Honor�����"	"1867-08-07"	1817		"manufacturer"		"QUEBEC-CENTRE"	"Quebec"	1291	99.46071	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	3	1	1	0	0		0	0	9	0	0	0
22941	1	1867	"MCDOUGALL,"	"1867-08-07"					"ELGIN WEST"	"Ontario"	766	44.124424	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
24392	1	1867	"MURRAY,"	"1867-08-07"					"RENFREW NORTH"	"Ontario"	527	46.22807	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
3992	1	1867	"CLEMENT,"	"1867-08-07"					"BRANT NORTH"	"Ontario"	670	49.925484	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
4545	1	1867	"COWAN, James"	"1867-08-07"					"WATERLOO SOUTH"	"Ontario"	958	41.98072	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
20488	1	1867	"LANGEVIN, Hon. Hector Louis"	"1867-08-07"	1826		"lawyer"		"DORCHESTER"	"Quebec"		100.0	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
6822	1	1867	"FISHER, Hon. Charles"	"1867-08-07"	1808		"lawyer"		"YORK"	"New Brunswick"		100.0	"Liberal"	"Liberal"	"Liberal"	"Conservative"	"Conservative"	"Conservative"	1	1	1	0	0		0	1	4	1	0	0
4140	1	1867	"COLEMAN,"	"1867-08-07"					"KINGS"	"Nova Scotia"	659	30.924448	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	2	1	0	0	0		0			0	0	0
9585	1	1867	"HOLMES,"	"1867-08-07"					"HURON NORTH"	"Ontario"	1318	33.511314	"Unknown"	"Independent"	"Independent"	"Conservative"	"Conservative"	"Conservative"	3	1	0	0	0		0			0	0	0
